tax_id,annual_income,savings_balance,payment_history,age,avg_monthly_transactions,avg_transaction_value,digital_banking_score,mobile_banking_usage,online_transactions_ratio,e_statement_enrolled,checking_balance,digital_activity_score,monthly_digital_transactions,customer_category
851-20-1751,35357.45,25785.05,48.5112,48.42549613871498,44.5,112.65,55.065,69.6969,0.5045,1,2390.19,58.07,22.5,Regular
852-20-1752,55187.72,11572.99,58.4971,51.80548548106669,79.6,54.84,67.2017,59.0231,0.8307,1,8368.8,69.51,66.1,Regular
853-20-1753,134242.88,1697.18,65.8844,63.6654307570999,62.6,83.91,50.298,76.4027,0.8004,1,5130.57,67.05,50.1,Preferred
854-20-1754,94352.66,10072.77,66.5611,42.66812153424072,91.2,32.19,78.2146,46.5264,0.4629,1,10942.78,59.13,42.2,Regular
855-20-1755,40776.31,20340.32,60.1212,37.99393295229322,30.5,92.91,71.658,54.4071,0.4037,1,4915.79,57.1,12.3,Regular
856-20-1756,30117.09,3718.0,68.3042,34.31430943713716,97.0,65.46,60.4437,74.6169,0.4793,1,1082.33,60.94,46.5,Regular
858-20-1758,36669.06,25482.51,65.4693,44.65864611716741,46.1,68.26,55.9845,57.9831,0.7461,1,3142.27,62.17,34.4,Regular
859-20-1759,319317.59,3098.37,62.5536,57.2871268833942,78.3,90.47,87.1995,60.3909,0.663,1,574.43,72.89,51.9,Preferred
861-20-1761,56232.1,14025.44,74.3798,37.75414891527214,14.5,32.56,58.944,61.1717,0.8251,1,4289.72,66.68,12.0,Regular
865-20-1765,45890.32,11370.6,94.7942,57.99449174530104,99.1,29.16,29.4146,60.8788,0.8118,1,20228.51,54.38,80.4,Regular
866-20-1766,23808.35,1817.91,75.7373,82.63316181634092,34.5,57.39,50.813,50.5679,0.7994,0,2795.13,59.48,27.6,Regular
867-20-1767,40485.02,5130.65,87.7023,54.21186776228086,81.5,28.39,62.0107,62.9405,0.7915,1,1409.84,67.43,64.5,Regular
869-20-1769,83268.51,19263.48,62.6171,59.06612690802461,36.1,69.51,75.796,73.9773,0.7048,1,927.39,73.66,25.4,Preferred
870-20-1770,63388.28,955.07,66.228,42.23686310633919,62.8,15.06,65.6403,90.2157,0.2361,0,5326.1,60.4,14.8,Regular
871-20-1771,43204.12,4618.11,79.673,63.49663790503801,58.3,48.85,93.2165,96.2399,0.652,1,1838.12,85.72,38.0,Preferred
872-20-1772,54962.84,1130.19,53.8723,43.81995075301245,70.8,51.24,74.0375,62.5997,0.4967,0,1473.27,63.3,35.2,Regular
873-20-1773,43384.31,118740.27,95.4015,40.94721951983446,49.4,167.23,81.5942,49.5764,0.7342,0,4242.94,69.54,36.3,VIP
874-20-1774,65819.89,35023.6,84.3858,50.67834786082828,27.0,46.71,41.0041,42.0426,0.7956,1,1951.05,52.88,21.5,Regular
875-20-1775,71962.9,6763.82,88.2043,53.8920292448652,55.2,23.72,75.2609,87.1046,0.3384,0,4108.52,66.39,18.7,Regular
876-20-1776,50480.86,6173.92,83.3603,41.24158794005686,51.6,55.87,35.504,56.2655,0.5738,1,747.9,48.3,29.6,Regular
878-20-1778,143732.98,26775.98,73.7148,55.07845314662951,35.0,101.29,89.914,84.6777,0.563,1,478.93,78.26,19.7,VIP
879-20-1779,73762.67,12248.01,77.1805,52.15990682823941,41.4,124.1,93.452,70.0294,0.9146,0,6947.98,85.83,37.9,Preferred
880-20-1780,98868.32,3664.3,50.5859,54.46143858340416,28.8,136.41,93.3451,76.8911,0.9674,1,4026.49,89.43,27.9,Preferred
881-20-1781,35616.31,13110.74,95.064,63.76394195405359,42.5,32.85,85.8888,83.958,0.4906,1,7624.87,74.26,20.9,Regular
882-20-1782,56225.27,5804.27,73.6266,53.23701297871498,41.7,49.39,66.5954,55.3202,0.7098,1,907.78,64.53,29.6,Regular
884-20-1784,161144.09,6400.84,48.0292,59.78465324886352,24.7,139.01,86.2535,82.2121,0.7358,1,2757.02,81.24,18.2,Preferred
885-20-1785,28062.74,3720.08,72.5954,45.140357521433,29.9,60.25,85.003,80.7438,0.8039,0,2083.22,82.34,24.0,Regular
886-20-1786,29563.5,7005.15,68.4572,64.41601154908656,39.9,90.16,83.4511,32.6719,0.853,1,15102.86,68.77,34.0,Regular
887-20-1787,62790.01,6790.16,63.6373,52.80584419567086,50.8,48.44,79.5149,93.582,0.5385,1,2774.79,76.04,27.4,Regular
888-20-1788,26450.82,4442.09,77.8933,62.18262451713811,112.6,19.05,42.0495,95.0997,0.7639,0,3059.42,68.27,86.0,Regular
889-20-1789,160928.77,1385.86,75.276,54.6687847798583,50.3,41.21,29.2019,83.2049,0.6222,1,1325.12,55.31,31.3,Regular
890-20-1790,22316.83,5479.47,89.0858,71.38275189699067,26.1,35.29,25.5059,50.7079,0.5234,1,2222.43,41.12,13.7,Regular
891-20-1791,50697.24,5118.79,73.5983,40.96269152228571,54.0,26.73,68.9969,74.9891,0.6835,1,12801.27,70.6,36.9,Regular
892-20-1792,44712.12,8035.59,55.9166,48.2710944530854,47.1,35.45,75.7619,87.6992,0.9178,0,3219.36,84.15,43.2,Regular
893-20-1793,73902.48,2745.9,57.7952,56.65956368756025,84.4,117.32,73.6485,92.409,0.8299,1,5111.98,82.08,70.0,Preferred
894-20-1794,34146.51,7166.84,85.9518,51.69005972567733,63.3,51.48,50.464,78.8589,0.8887,1,5546.77,70.5,56.3,Regular
895-20-1795,71703.41,24021.94,86.8052,42.303245173956654,72.2,77.3,57.1518,64.3611,0.6561,1,921.52,61.85,47.4,Preferred
897-20-1797,29538.76,13521.31,88.5605,49.55931263974239,70.5,26.98,82.3877,64.3079,0.9421,1,5178.23,80.51,66.4,Regular
898-20-1798,51112.33,2027.16,63.9591,60.86268684141962,68.8,18.15,72.4669,58.6646,0.8077,1,6852.12,70.82,55.6,Regular
900-20-1800,49193.46,5580.18,97.4199,58.599666308909306,43.7,48.56,81.6412,41.8193,0.5012,1,729.65,60.24,21.9,Regular
901-20-1801,45644.09,12104.02,87.0252,40.50708717326744,50.5,46.58,79.4125,82.6901,0.9276,1,2735.11,84.4,46.8,Regular
902-20-1802,155618.37,53918.64,67.348,49.94779967111694,63.9,57.79,87.616,86.7364,0.8271,1,4277.25,85.88,52.9,VIP
903-20-1803,73954.15,14603.24,52.4731,58.90952009726648,84.8,38.91,88.1345,85.5571,0.4575,1,4564.32,74.65,38.8,Preferred
904-20-1804,71035.32,34848.69,69.5694,60.77271610853123,46.0,62.6,83.1119,86.0634,0.5967,1,3195.36,76.96,27.4,Preferred
905-20-1805,126977.45,9871.34,91.6328,59.61452077049087,52.6,167.63,28.8693,76.9925,0.644,1,3412.94,53.97,33.9,Preferred
906-20-1806,23106.49,2035.28,64.9807,43.87942505819513,42.6,35.98,55.2408,76.7432,0.8555,1,933.97,70.78,36.4,Regular
907-20-1807,256559.72,4667.05,86.7017,37.161095929852735,70.6,80.67,59.3138,86.6511,0.6402,1,1535.47,68.93,45.2,Preferred
909-20-1809,141774.27,8313.55,89.4453,50.42952615871002,28.7,17.24,70.0891,87.613,0.5717,1,2710.25,71.47,16.4,Regular
910-20-1810,18475.34,6215.23,58.656,51.38964638176323,44.6,16.05,63.1777,44.4661,0.7753,1,2950.31,61.87,34.6,Regular
912-20-1812,38842.03,6241.57,85.333,40.70175336595182,34.9,56.93,60.5822,83.8896,0.6407,1,2274.5,68.62,22.4,Regular
913-20-1813,174399.44,17701.85,68.365,45.411628854844565,71.9,28.48,84.6839,63.0521,0.8793,1,5136.15,79.17,63.2,Preferred
915-20-1815,48968.15,5856.83,87.9704,54.00612991929747,54.5,144.32,64.7472,48.4428,0.518,0,2747.24,55.97,28.2,Regular
916-20-1816,86868.44,5980.06,92.1555,49.76375313366875,27.0,68.14,81.8705,88.8854,0.7112,1,662.99,80.75,19.2,Preferred
917-20-1817,72931.75,31906.89,73.0818,69.12657295785932,56.0,44.72,58.5118,62.7842,0.7246,1,6432.23,63.98,40.6,Preferred
918-20-1818,97852.11,7247.89,86.4628,72.8072096884798,55.8,214.95,62.3534,86.8852,0.7889,1,3746.79,74.67,44.0,Preferred
919-20-1819,52172.7,5413.33,93.4346,46.247402499545615,162.1,70.92,37.6295,69.6028,0.8563,1,2692.23,61.62,138.8,Regular
920-20-1820,36829.41,6965.16,53.7406,54.085946414503766,69.7,32.99,76.5425,68.4891,0.2386,0,4184.76,58.32,16.6,Regular
921-20-1821,18000.0,43217.88,67.9021,38.28260655743982,30.5,23.19,84.0157,52.7799,0.8442,1,1952.98,74.77,25.7,Regular
922-20-1822,47044.55,12529.36,51.2521,36.6636615716733,41.4,20.22,84.7313,86.2859,0.5606,1,7326.3,76.6,23.2,Regular
923-20-1823,65780.97,15455.23,68.8421,48.214438967790585,16.2,94.05,93.5041,44.0078,0.7383,1,1782.25,72.75,12.0,Regular
924-20-1824,29717.96,17527.42,84.1534,40.28855090759596,65.6,39.58,40.0259,36.8841,0.6661,0,8291.2,47.06,43.7,Regular
925-20-1825,56788.14,2334.0,55.4857,45.42393084255566,39.5,159.09,46.1393,80.9714,0.8565,1,2543.02,68.44,33.8,Regular
926-20-1826,130594.73,463.49,82.0684,53.02531542256627,35.2,21.45,74.6917,37.4035,0.9431,1,6590.54,69.39,33.2,Preferred
927-20-1827,63731.92,35864.89,88.2234,65.79877924346853,17.0,104.16,65.6353,42.1201,0.8411,1,6260.63,64.12,14.3,Preferred
928-20-1828,35703.42,15587.8,68.0986,54.382092919938096,41.5,49.54,55.0933,64.2738,0.9065,1,4061.48,68.51,37.6,Regular
929-20-1829,114260.19,4110.82,81.3251,46.33669174165858,83.5,32.43,89.9534,61.7881,0.7684,1,5761.01,77.57,64.2,Preferred
930-20-1830,69804.77,24475.42,86.3954,73.81344035089393,41.4,46.48,80.6451,94.4833,0.8,1,5466.17,84.6,33.1,Preferred
932-20-1832,44349.67,15752.25,71.798,60.93633832218755,43.9,85.98,82.5806,88.0771,0.8544,0,3903.66,85.09,37.5,Preferred
934-20-1834,70993.35,10213.1,95.1022,49.6873051544153,53.6,70.56,63.725,58.972,0.674,1,2109.69,63.4,36.1,Preferred
935-20-1835,77446.09,707.68,76.0062,32.501206747077404,44.2,42.81,40.1912,60.3531,0.6448,1,720.33,53.53,28.5,Regular
937-20-1837,66778.78,14953.48,55.5933,44.43017675750936,83.0,78.34,37.5562,62.4894,0.4816,1,5029.74,48.22,40.0,Regular
938-20-1838,115190.58,9010.45,35.7179,44.806846391763074,71.5,58.28,67.4634,25.588,0.4409,0,5731.77,47.89,31.5,Preferred
942-20-1842,117232.37,7398.38,66.0217,48.42976829530342,59.9,56.88,78.9623,77.7416,0.8281,0,21282.19,79.75,49.6,Preferred
943-20-1843,127268.11,3874.92,85.1389,50.623071752018205,33.0,69.23,43.6616,47.6407,0.6062,1,1676.76,49.94,20.0,Preferred
944-20-1844,62514.51,109008.6,94.4879,52.42927760038257,27.1,218.75,49.0306,95.579,0.774,0,3650.56,71.51,21.0,VIP
945-20-1845,59766.88,41778.36,88.3569,36.991231256154045,40.8,105.61,39.6391,80.9494,0.4836,1,2316.11,54.65,19.7,Preferred
947-20-1847,28542.46,4005.42,88.5462,57.56227675784379,38.2,55.12,61.836,94.6541,0.8704,1,3253.39,79.24,33.2,Regular
948-20-1848,78878.35,16651.03,93.4769,74.06882590231157,46.0,36.48,92.0398,84.2127,0.9426,0,4088.29,90.36,43.4,Preferred
949-20-1849,62491.98,31968.67,55.6258,51.88441032499215,34.5,131.69,75.4116,84.7546,0.9185,1,957.97,83.15,31.7,Preferred
950-20-1850,35283.74,16939.33,76.4341,60.11051449584447,52.9,11.46,84.4529,59.7379,0.4271,1,10928.33,64.52,22.6,Regular
952-20-1852,88029.08,5430.44,91.6869,85.0,87.5,97.76,72.8306,50.4605,0.3758,1,1223.1,55.54,32.9,Preferred
953-20-1853,46664.44,84772.35,64.659,43.49040662090721,67.0,130.33,45.7829,40.8331,0.2738,0,1737.06,38.78,18.3,Preferred
955-20-1855,23051.93,15612.77,54.9618,67.7018050467714,90.1,26.97,65.6205,80.1605,0.3882,1,3058.29,61.94,35.0,Regular
956-20-1856,62957.08,7722.01,80.5206,66.88166718753511,20.0,62.37,66.27,67.0223,0.5536,1,3486.15,63.22,11.1,Regular
957-20-1857,58558.37,13525.73,93.633,66.86037720134185,62.2,35.97,86.2431,69.5598,0.4832,0,1160.46,69.86,30.1,Preferred
958-20-1858,51697.08,2618.97,92.7772,85.0,68.8,64.6,86.1907,46.6929,0.6658,1,3004.07,68.46,45.8,Preferred
959-20-1859,181011.63,2125.78,81.2445,57.402951800990536,42.6,23.23,72.3702,70.3972,0.4694,1,2800.0,64.15,20.0,Preferred
961-20-1861,18000.0,5880.8,56.3186,57.6844107659136,73.6,76.91,68.9687,77.4516,0.4739,1,1563.43,65.04,34.9,Regular
964-20-1864,161255.86,12715.99,81.7754,41.9701174613907,42.7,22.32,93.6433,78.7692,0.8178,1,908.1,85.62,34.9,Preferred
965-20-1865,71139.32,6299.3,63.3514,44.35153506554454,54.9,43.58,87.7893,82.3061,0.7173,1,1891.66,81.33,39.4,Regular
966-20-1866,53530.47,29091.27,87.6416,36.383165587105005,52.6,40.29,83.523,51.8879,0.4246,0,2049.5,61.71,22.3,Regular
967-20-1867,22304.04,139570.29,70.433,54.78990611377481,71.8,69.34,71.4022,38.9801,0.3149,1,943.79,49.7,22.6,Preferred
969-20-1869,124776.04,6904.6,70.0477,51.937888309953536,63.0,53.27,65.7218,34.8754,0.7057,0,555.9,57.92,44.5,Preferred
970-20-1870,90587.57,65947.75,49.315,50.62317035476896,32.2,43.31,66.369,71.2011,0.637,1,1256.2,67.02,20.5,Preferred
971-20-1871,88126.51,12667.42,90.0696,44.956864531916125,33.6,88.01,93.6014,72.5005,0.7691,1,2761.38,82.26,25.8,Preferred
972-20-1872,163399.15,4436.87,80.1114,61.40391137960107,20.0,46.77,95.7868,81.718,0.3659,1,3914.09,73.81,7.3,Preferred
973-20-1873,174535.02,153122.79,62.3334,63.63370978920278,40.1,10.16,71.5955,78.5868,0.4681,1,8611.21,66.26,18.8,VIP
974-20-1874,64582.44,6130.39,96.2003,38.59666852768968,91.1,37.84,74.3241,85.7243,0.7623,1,958.54,78.32,69.4,Preferred
975-20-1875,90397.44,7190.45,66.4787,52.85648250795904,36.0,35.93,75.1165,62.6959,0.5119,0,2696.9,64.21,18.4,Regular
976-20-1876,198699.64,1282.88,29.83,60.9108612921148,53.3,108.4,95.6141,56.3825,0.6461,0,2698.69,74.54,34.4,Preferred
977-20-1877,29643.75,12251.37,97.242,46.44850949767418,52.9,79.39,84.859,90.9891,0.7964,1,2293.46,85.13,42.1,Preferred
978-20-1878,83666.69,7673.94,38.2875,37.61481022274848,70.0,26.73,56.6421,60.8803,0.7434,1,5018.42,63.22,52.0,Regular
979-20-1879,29276.24,15750.81,61.0189,41.60149731617331,23.1,183.2,86.3155,58.1137,0.8399,1,2212.04,77.16,19.4,Regular
980-20-1880,46092.42,3519.4,59.7158,68.50980296043107,93.5,49.53,76.6525,65.5023,0.3889,0,2159.04,61.98,36.4,Regular
981-20-1881,152765.93,19429.92,81.9668,63.124172387683,59.0,31.57,74.326,74.8428,0.3439,0,536.21,62.5,20.3,Preferred
982-20-1882,33167.31,13351.87,76.3915,64.92370309062483,56.0,52.68,80.6772,66.739,0.4746,1,5968.26,66.53,26.6,Regular
984-20-1884,39139.84,3455.79,83.2968,60.781822934924165,46.3,58.46,64.1122,56.8706,0.7987,1,6477.97,66.67,37.0,Regular
985-20-1885,129256.23,811.42,79.9251,69.5561263939944,59.5,26.79,65.1867,73.5723,0.9375,1,2521.68,76.27,55.8,Preferred
988-20-1888,93578.82,2933.27,83.279,53.30860814965769,64.9,62.55,81.5068,59.1648,0.3677,1,684.13,61.38,23.9,Preferred
989-20-1889,130179.44,17586.81,71.276,55.07697675512697,52.7,21.99,65.2152,47.2164,0.8646,1,37797.89,66.19,45.6,Preferred
990-20-1890,44230.29,35130.96,70.3,46.9162623247645,57.9,25.63,85.1377,39.1645,0.7603,1,1544.5,68.61,44.0,Regular
991-20-1891,89151.01,29110.6,66.2995,62.309634096091656,97.6,76.39,67.0761,80.9478,0.5537,1,22193.42,67.73,54.0,Preferred
993-20-1893,277626.12,5382.45,57.7648,42.82410582998576,46.5,88.36,60.3667,89.37,0.5654,1,6949.64,67.92,26.3,Preferred
994-20-1894,35543.94,3087.49,94.0604,61.395839211301535,17.4,37.28,74.6481,72.9605,0.9704,1,6194.77,80.86,16.9,Regular
995-20-1895,48924.58,9042.19,78.4723,49.45361396168978,59.3,91.16,84.2929,27.1569,0.3568,1,3325.38,52.57,21.2,Preferred
996-20-1896,54549.15,6872.16,88.4662,57.44022436553374,44.2,47.66,85.0993,77.4139,0.6463,1,3957.82,76.65,28.6,Regular
997-20-1897,63397.47,10927.25,84.8128,43.47221611124603,85.2,28.38,79.1614,51.835,0.758,1,2983.0,69.96,64.6,Regular
999-20-1899,80992.72,26554.67,94.9985,37.13885516808232,33.3,63.43,18.4497,48.9221,0.7159,1,8219.3,43.53,23.8,Regular
100-21-1900,27529.94,17981.67,96.0578,64.10547675869734,28.7,65.91,83.8421,94.2394,0.6861,0,8989.73,82.39,19.7,Regular
101-21-1901,24980.7,863.61,77.408,60.084358413930914,33.3,42.06,90.4779,52.4027,0.5006,0,692.86,66.93,16.7,Regular
102-21-1902,196580.62,2157.87,46.6755,53.37080928464357,45.7,23.9,98.385,58.5749,0.4967,0,20063.67,71.83,22.7,Preferred
103-21-1903,134652.77,7458.27,71.9307,39.40600860776362,54.4,31.95,73.458,63.1637,0.48,0,536.9,62.73,26.1,Preferred
105-21-1905,79003.75,12232.46,87.2192,57.20621566196398,62.9,14.51,42.6424,83.8335,0.7876,1,2093.14,65.84,49.5,Regular
107-21-1907,253816.82,7260.73,48.6433,54.39379536069991,86.1,62.35,51.17,68.3142,0.4911,1,8472.99,55.7,42.3,Preferred
108-21-1908,42941.99,1770.94,51.6931,49.19897614546687,44.7,17.51,46.6599,59.0643,0.6103,0,874.09,54.69,27.3,Regular
109-21-1909,122407.3,23946.95,82.4454,57.215772046468295,81.6,15.9,57.7332,55.5725,0.5647,0,2399.72,56.71,46.1,Preferred
110-21-1910,99576.34,26706.54,70.5279,42.13602496512975,75.9,17.48,52.085,75.9163,0.3608,1,4890.17,54.43,27.4,Regular
112-21-1912,47044.34,4899.76,86.1682,56.0968328625713,80.1,141.9,60.5277,73.3068,0.6644,1,934.72,66.14,53.2,Regular
113-21-1913,35386.68,26814.38,78.2653,57.93770650576829,81.8,34.71,86.1467,41.4629,0.8206,0,1997.22,71.52,67.1,Regular
114-21-1914,77067.54,5304.86,89.0509,37.124341691150605,56.2,118.26,76.4103,60.9458,0.7275,1,960.82,70.67,40.9,Preferred
116-21-1916,51400.97,2652.83,80.7984,53.49162244288287,99.9,64.23,75.2881,61.3745,0.707,1,751.63,69.74,70.6,Preferred
117-21-1917,46619.11,8322.97,47.4408,56.50712907431094,72.0,16.16,73.6742,68.4535,0.5684,1,2836.88,67.06,40.9,Regular
118-21-1918,18000.0,10053.1,69.5096,48.81321185630297,41.2,26.46,83.2668,60.0491,0.6312,1,2793.73,70.26,26.0,Regular
119-21-1919,74306.2,19202.48,71.0822,42.63145353002784,106.2,32.93,90.6299,23.6553,0.5557,1,2123.24,60.02,59.0,Preferred
120-21-1920,96200.05,4578.52,86.1424,74.1842342278777,48.2,27.05,93.8573,72.795,0.6187,1,2210.79,77.94,29.8,Preferred
122-21-1922,59985.77,5091.77,51.82,63.91457212736945,102.6,48.82,66.5734,71.3264,0.9308,1,2687.32,75.95,95.5,Regular
123-21-1923,22851.52,48019.79,67.8061,40.87348716453829,28.7,269.92,97.9274,81.0118,0.598,0,2006.54,81.41,17.2,Preferred
124-21-1924,65219.3,4520.48,79.4343,66.06025257628967,35.6,58.94,72.9553,81.4083,0.8665,1,7193.95,79.6,30.8,Regular
125-21-1925,135732.0,1353.25,85.1494,55.01156882863661,165.6,74.91,50.8289,60.3081,0.49,1,316.17,53.12,81.1,Preferred
126-21-1926,41964.96,11109.44,84.793,72.33010186602249,18.5,61.35,29.5535,61.8396,0.3151,1,6984.46,39.83,5.8,Regular
131-21-1931,59654.92,4558.08,28.4327,50.09111004075435,36.6,43.62,91.0352,84.9262,0.7774,1,1465.3,85.21,28.5,Regular
132-21-1932,324997.94,6592.25,84.3474,57.65254900571236,98.8,42.33,80.8434,71.1334,0.2908,1,3136.71,62.4,28.7,Preferred
133-21-1933,71493.99,983.54,77.2138,59.75687999273492,106.1,63.61,37.826,87.3035,0.3552,1,1428.73,51.98,37.7,Regular
134-21-1934,37777.84,26961.96,62.4255,43.43905535250936,64.4,42.74,84.1177,65.1385,0.4053,1,2934.08,65.35,26.1,Regular
135-21-1935,90860.28,11967.06,87.3208,38.641999401989096,43.6,79.3,85.7034,56.0764,0.8387,1,2615.63,76.27,36.6,Preferred
136-21-1936,100863.7,7743.4,87.06,54.06260642919948,47.3,26.31,63.3151,78.8903,0.6518,1,3642.31,68.55,30.8,Preferred
137-21-1937,91555.71,2907.95,96.0535,36.78384760161171,67.8,76.21,78.1636,81.71,0.7285,1,1703.23,77.63,49.4,Preferred
139-21-1939,115289.38,14295.28,93.1354,39.520368830457215,49.4,18.3,57.4266,76.817,0.8181,0,6019.51,70.56,40.4,Regular
141-21-1941,54721.32,18890.84,82.1302,46.86370029384088,107.8,47.61,73.5555,78.7628,0.9545,1,707.27,81.69,102.9,Preferred
142-21-1942,107874.47,3174.44,54.2939,47.96525518984083,83.5,40.91,91.5155,41.5659,0.8889,1,1915.87,75.74,74.2,Preferred
143-21-1943,18000.0,11416.72,81.6065,38.23778661370662,37.5,54.96,69.6955,62.5958,0.6548,1,1125.11,66.3,24.6,Regular
144-21-1944,18000.0,6479.72,68.1448,62.503791627162855,9.1,140.58,73.0347,59.7417,0.7598,0,12876.26,69.93,6.9,Regular
145-21-1945,39405.43,3804.28,69.3354,52.87735653331733,34.3,57.52,73.0256,88.7957,0.3986,1,1658.7,67.81,13.7,Regular
146-21-1946,47089.03,16624.44,80.0659,53.2599766767999,51.2,23.11,89.3132,58.36,0.7215,1,26161.54,74.88,36.9,Regular
147-21-1947,97342.8,3989.1,64.7249,39.82180496885657,11.9,49.8,66.3574,73.1296,0.3199,1,1155.89,58.08,3.8,Regular
148-21-1948,42780.28,783.1,86.5273,36.2285088037337,71.0,35.44,52.8039,79.6037,0.6686,0,3761.73,65.06,47.5,Regular
149-21-1949,136001.9,3301.79,61.2019,43.38436463945304,22.0,52.74,69.2562,54.9669,0.5595,1,2460.17,60.98,12.3,Regular
150-21-1950,66228.73,12700.07,71.1227,46.64694326970533,17.6,23.91,93.0691,76.2686,0.8113,0,4435.89,84.45,14.3,Regular
151-21-1951,34679.81,3405.0,63.2637,43.15764079688096,38.6,21.4,87.9893,64.7859,0.603,0,685.3,72.72,23.3,Regular
152-21-1952,144981.73,9768.74,81.363,72.41205478415279,53.6,118.52,52.0051,33.5275,0.7847,0,7712.79,54.4,42.1,Preferred
153-21-1953,72703.9,31195.12,87.7982,62.87188684064928,23.8,43.3,84.0297,72.2626,0.6707,1,6012.47,75.41,16.0,Preferred
154-21-1954,24127.11,3210.3,87.2834,50.54420168334895,79.2,173.01,75.8491,39.9616,0.6324,0,759.65,61.3,50.1,Regular
155-21-1955,102267.14,40037.61,64.5928,43.97528711788181,55.3,47.76,92.7697,55.4112,0.4939,1,8949.75,68.55,27.3,Preferred
156-21-1956,102196.99,1115.55,75.2367,41.03011510373947,56.9,19.82,76.347,68.4986,0.5835,1,632.56,68.59,33.2,Regular
157-21-1957,24491.7,1333.65,59.8957,50.10488701876332,64.0,25.81,90.6192,85.5731,0.7816,1,7265.19,85.37,50.0,Regular
158-21-1958,64541.97,2911.73,76.4262,53.59957944952095,102.3,29.66,25.1132,80.0728,0.7267,1,21627.04,55.87,74.3,Regular
159-21-1959,91431.03,3096.45,24.3196,46.18696016191459,14.6,67.83,90.5746,67.454,0.6773,1,6256.0,76.79,9.9,Regular
160-21-1960,18665.92,7558.32,74.2141,55.14689645605219,50.6,43.5,80.735,54.6063,0.2884,1,2980.14,57.33,14.6,Regular
161-21-1961,125348.86,4813.56,92.9643,45.528407971383146,69.8,18.13,82.9133,70.6814,0.7094,1,16420.49,75.65,49.5,Preferred
162-21-1962,36978.62,1931.33,74.2321,40.94699067399709,67.1,56.85,95.1632,29.2878,0.7831,0,986.23,70.34,52.5,Regular
163-21-1963,32675.66,4878.16,81.2895,55.17490367951034,54.6,102.89,69.7288,86.2946,0.8753,1,1670.92,80.04,47.8,Regular
164-21-1964,49076.57,2153.02,79.751,36.02043443887871,56.0,62.53,87.192,42.2052,0.5586,1,6396.16,64.3,31.3,Regular
165-21-1965,97680.95,9833.46,60.4568,38.61075553675639,55.4,117.04,94.4592,22.1624,0.9571,0,2236.03,73.15,53.0,Preferred
166-21-1966,120330.69,1041.57,49.267,42.15228324419792,69.7,33.05,87.8197,83.6993,0.7597,1,3333.26,83.03,53.0,Preferred
167-21-1967,192062.65,18722.79,89.9138,44.87363178686815,43.3,96.02,69.4978,93.3847,0.6468,1,6653.01,75.22,28.0,Preferred
168-21-1968,32039.06,6782.93,76.5272,57.6915160060591,56.5,55.14,91.1642,94.6016,0.8227,1,3670.02,89.53,46.5,Preferred
169-21-1969,77405.75,2367.73,67.0838,38.262160094126365,49.1,64.48,81.8554,61.7249,0.4988,0,650.51,66.22,24.5,Regular
170-21-1970,96505.55,4565.65,70.5129,48.00580548289412,75.9,105.43,92.1015,64.7361,0.5822,1,2949.27,73.73,44.2,Preferred
173-21-1973,71657.26,9279.84,62.7836,57.69686906112184,50.8,47.72,92.7173,85.7199,0.8458,1,10189.47,88.18,43.0,Preferred
174-21-1974,74985.25,10963.91,91.0009,48.27491368723736,15.4,46.82,83.7472,81.0021,0.8102,1,410.52,82.11,12.5,Regular
175-21-1975,38572.43,548.0,45.9101,44.607946478667486,51.2,65.15,89.0579,62.5738,0.3586,1,7668.54,65.15,18.4,Regular
176-21-1976,83982.28,2428.94,65.2863,64.98456401147826,127.1,48.73,77.9019,48.4201,0.6506,1,1387.86,65.2,82.7,Preferred
179-21-1979,93281.64,9661.63,77.0918,42.65204675652818,35.2,171.42,86.1461,81.4382,0.6851,1,980.37,79.44,24.1,Preferred
180-21-1980,64867.48,3171.72,74.5982,42.38037314334348,46.7,130.71,58.0179,86.4994,0.3259,1,977.33,58.93,15.2,Regular
181-21-1981,18000.0,20339.78,79.8908,68.39091747849204,51.3,60.87,51.1904,72.278,0.3775,1,933.78,53.48,19.4,Regular
182-21-1982,48537.37,2571.74,92.9427,71.03378618152138,41.4,25.58,88.1473,34.7522,0.4235,1,1475.23,58.39,17.5,Regular
185-21-1985,74511.24,11417.28,79.1485,43.21409693760443,45.3,17.76,87.8225,79.046,0.8167,1,1693.76,83.34,37.0,Regular
186-21-1986,48953.95,9059.41,36.2823,46.0563668400637,54.3,63.21,94.172,78.373,0.4215,1,5036.17,73.83,22.9,Regular
